index,created_at,custom_comment,sentiment
248,09/03/2023 12:49,Driver was acting like he was boss of an oil company at least,-1
285,10/03/2023 11:03,Driver was racist!!! Very bad man,-1
357,10/03/2023 07:15,He was rude not friendly,-1
363,10/03/2023 11:03,"The driver was 96 years old , he barely could see the steering wheel",-1
531,19/03/2023 11:35,Wasted my time,-1
569,20/03/2023 17:10,"I got insulted by the driver ,driver seems to be drunk, music very loud,was not safe drive,told me to hung up my call",-1
699,24/03/2023 10:16,The driver was rude and started idle time after he being late. He pretended not to hear me when I wanted the window open,-1
803,27/03/2023 16:51,"Too rude he was from the ending,even calling a police on me",-1
928,01/10/2021 13:21,Rude and unwelcoming,-1
929,01/10/2021 13:30,He was yelling,-1
968,02/10/2021 13:56,Driver was rude and refused to come to my location. he stayed on the wrong end of the epicenter building,-1
1080,06/10/2021 08:12,Not welcoming,-1
1094,06/10/2021 15:43,driver can't find my building and was rude,-1
1184,09/10/2021 17:37,Driver was rude and self oriented,-1
1210,10/10/2021 20:34,Driver was a bit rude,-1
1266,13/10/2021 14:50,"The driver was rude and didn't help us carry our baggage, we're 2 girls and it was clear they were heavy",-1
1328,15/10/2021 22:16,He was rude he told me at 1 am oh I’m too lazy to look for you look for me..Like what the hell?!,-1
1357,17/10/2021 07:34,"Music wasn’t turned off when was kindly asked, the driver was rude and the vehicle was dirty",-1
1358,17/10/2021 08:47,Was mean,-1
1366,17/10/2021 12:03,Driver was insulting,-1
1367,17/10/2021 12:04,"The driver was somewhat rude, but the trip was okay in general",-1
1409,19/10/2021 01:47,driver was racist with us,-1
1578,25/10/2021 13:29,driver was difficult,-1
1622,27/10/2021 05:51,was kind of rude. but its fine,-1
1645,28/10/2021 10:59,The driver was on drugs,-1
1673,29/10/2021 22:21,Driver was rude and not even asking if I need help with putting my suitcase into the trunk…,-1
1712,31/10/2021 11:39,"Yes, I was sprayed pepper by the driver for being drunk",-1
1714,31/10/2021 12:35,Driver wasted time,-1
1778,03/11/2021 02:32,Poor treatment by the driver,-1
1918,09/11/2021 14:08,Driver was arrogant,-1
1964,11/11/2021 07:11,He was rude to me and my kids. A racist!,-1
2025,13/11/2021 20:41,"Driver was rude, wanted to drop me off at a different location and left idle time through out the trip so I paid more",-1
2040,14/11/2021 16:21,Driver was rude and drove under speed limit just so i wouldn't arrive to airport on time for my flight.  Disgusting!,-1
2041,14/11/2021 16:54,Driver asked to pay him 100 UAH in addition to the price we paid cashlessly in the app by Apple pay. He was rude,-1
2061,15/11/2021 13:20,driver was deceptive,-1
2115,17/11/2021 22:49,He was father rude,-1
2298,25/11/2021 10:30,the guys let me in another side and was rude,-1
2435,30/11/2021 16:28,Driver was ill,-1
2455,01/12/2021 19:17,driver was rude and anoying,-1
2534,05/12/2021 04:33,"Driver was rude,and has a terrible customer service,I do not recommend!!!!!",-1
2589,07/12/2021 09:26,"driver was rude, blaming me for missplacing the pickup dot(though i used the Repeat ride option,wich worked always befor",-1
2604,07/12/2021 18:30,So-so. App was freezing. Driver was confused. Me as well,-1
2616,08/12/2021 09:34,the driver was on the move but the trip was saying waiting. which will affect the end price,-1
2796,14/12/2021 13:07,He was rude and impolite. He had no change and blamed me the customer. Not recommend. Utaxi this is to bad for taxi,-1
2844,16/12/2021 11:47,Driver was rude. Added idle and added address  Utaxi didn’t call me to confirm,-1
2955,19/12/2021 20:03,He was cussing… a lot,-1
3062,22/12/2021 20:03,the driver seemed to be agitated,-1
3073,23/12/2021 07:30,wasted my time without calling,-1
3095,23/12/2021 17:44,"He was rude, with bad behavior",-1
3152,24/12/2021 19:41,Driver was rude and drove carelessly,-1
3156,24/12/2021 22:10,Ask the driver,-1
3157,24/12/2021 22:16,the driver he talk bad with me,-1
3195,25/12/2021 22:21,i have the right to add anither address but he did not allow that and he was rudem,-1
3202,26/12/2021 08:08,Driver was insulting and rude,-1
3314,29/12/2021 18:13,Looks from the driver,-1
3333,30/12/2021 10:06,Mean,-1
3347,30/12/2021 17:44,My driver was a resist. And I will not like such driver next time. And you should default him,-1
3423,02/01/2022 07:53,He was extremely rude,-1
3464,03/01/2022 15:15,Driver seemed to be under influence,-1
3477,03/01/2022 18:28,It was a delivery. He was rude to me on the phone,-1
3579,06/01/2022 19:01,Driver wasted my time,-1
3644,09/01/2022 07:45,driver was rude and very racist,-1
3841,14/01/2022 21:03,The driver was rude. He didn't know the directions. It was a no for us,-1
3888,16/01/2022 06:48,Driver seemed like he was on drugs or he was intoxicated,-1
3898,16/01/2022 11:26,it was little bit rude,-1
3959,17/01/2022 19:57,The driver asked inappropriate questions about me being single and having kids,-1
4058,20/01/2022 18:11,He was misbehaving,-1
4063,20/01/2022 20:02,Driver was rude and couldn’t find the location,-1
4079,21/01/2022 14:51,"Driver was annoyed at everything and she was rude, even abused me",-1
4233,26/01/2022 17:56,The driver was rude to me,-1
4265,27/01/2022 15:04,He was rude and turned on fine after I reached location,-1
4317,28/01/2022 22:16,Tidy clean car but the driver had caugh and didn't have mask. Also the driver was a little bit rude. :(,-1
4333,29/01/2022 14:59,Driver was rude and claimed he had no change,-1
4335,29/01/2022 15:14,"the driver was rude , asked to pay for luggage which wasn't very much , didn't have any change , and he had no mask",-1
4449,02/02/2022 19:33,the driver was in a bad mood,-1
4608,08/02/2022 15:11,To rude and not welcoming and I supposed to pay 28 put he took 40 gr,-1
4703,11/02/2022 18:12,Driver was mean and too authoritative,-1
4742,12/02/2022 17:24,The  driver was rude also put an idleimmediately he saw me I told him to take it off thatI am not late and he didnot cal,-1
4752,12/02/2022 22:23,He was rude and refused to listen to proper description of my address,-1
4779,13/02/2022 18:44,The driver was mean,-1
4804,14/02/2022 15:44,Driver took 35 minutes to deliver the item. Called him and he was rude,-1
4838,15/02/2022 15:36,Driver was doing need for speed behind the wheel. Crazy ride,-1
4869,16/02/2022 18:01,the driver was swearing a lot needlessly about topic heard on radio. unpleasant,-1
4883,17/02/2022 07:00,He was a bit rude,-1
5020,21/02/2022 12:07,He was rude and swore at me,-1
5023,21/02/2022 15:22,the driver was rude and refused to come near the entrance though we showed him that we had big bags. he called me fat,-1
5032,21/02/2022 20:55,The driver was rude to me!,-1
5036,21/02/2022 22:31,was rude and hurried us,-1
5131,01/03/2022 01:37,Driver lied he was here just to steal our money,-1
5133,01/03/2022 07:14,the driver was a theif he insisted on collecting cash after we paid with card saying he has not recieved the money,-1
5239,13/04/2022 18:02,"Driver was rude: no ”hello”, nothing",-1
5282,01/05/2022 03:46,Driver was rude,-1
5398,03/06/2022 23:06,driver was harsh&sullen,-1
5484,22/06/2022 19:56,Straight up rude,-1
5495,25/06/2022 18:25,He was pretty rude with me,-1
5515,01/12/2022 09:41,The cake got fissuréd ;(  but the driver seemed to be a kind man,-1
5562,11/12/2022 07:59,the drivers of are shit not even with a map they arrive,-1
5606,21/12/2022 16:25,He was a dick,-1
5761,7/19/18,The driver that picked me up was not the driver listed on the app which means there is no security. The driver had lended his car to another to use his Utaxi. I also brought home bedbugs from the filthy cab. Very dangerous for woman and older individuals...,-1
43,02/03/2023 13:07,"Very bad behaviour,took me to go deliver something to a friend without asking first",-1
76,03/03/2023 14:46,"Terrible behavior , this kan only called me after paid idleness is already 4min",-1
90,03/03/2023 19:48,"Wrong stop, started waiting time, too risky driving behaviour",-1
100,04/03/2023 00:24,His behaviour is so rude and bad,-1
104,04/03/2023 07:19,Very bad,-1
114,04/03/2023 15:32,Very bad and driver lied too much,-1
156,06/03/2023 05:04,This was the worst ride since I’m using Utaxi. Very disrespectful driver. Leaving me on the street not picking at adress,-1
167,06/03/2023 13:57,he was so impolite and has bad behavior,-1
178,06/03/2023 22:40,"Will not listen to where you want to get off the car, no communication",-1
185,07/03/2023 06:31,Very bad,-1
231,08/03/2023 17:15,Bad behavior,-1
245,09/03/2023 07:48,"I don’t like driver’s behavior and risking My life on the line of filling his gas tank , that was not nice at all",-1
253,09/03/2023 14:07,Little rude behavior. Another driver,-1
293,10/03/2023 13:14,Very bad,-1
304,10/03/2023 19:54,Dirver is so impolite man and so bad behavior 😡😡😡,-1
354,10/03/2023 05:01,Very bad,-1
358,10/03/2023 07:20,His behavior triple,-1
366,10/03/2023 11:35,Bad behavior,-1
384,10/03/2023 20:28,Bad behaviour,-1
409,15/03/2023 04:37,Driver did not end the trip and there was idle time.. bad behaviour,-1
452,16/03/2023 22:43,Unpleasant behaviour. Driver rejected to add another point but suggested to drive without app,-1
465,17/03/2023 12:57,bad behaviour,-1
471,17/03/2023 16:02,"dont arrive , cancel , very bad drivers I think to stop using this application",-1
498,18/03/2023 14:37,very bad car,-1
519,19/03/2023 00:03,Bad behavior,-1
584,21/03/2023 07:21,Terrible! A proper oral hygiene is of utmost importance for anyone including drivers. Please see to this,-1
614,22/03/2023 03:20,"His behaivor is not good for clients,The answers are not good at all",-1
620,22/03/2023 08:08,very bad behavior . irresponsible person,-1
649,22/03/2023 19:59,bad communication,-1
705,24/03/2023 12:16,Very bad,-1
715,24/03/2023 16:10,He did not have a clue about where he was going and a 15 minutes ride too over an hour. driving was very bad and he smok,-1
729,25/03/2023 02:14,"The driver is really rude , bad behaviour , impatient and dirty",-1
778,26/03/2023 21:28,Very bad,-1
788,27/03/2023 07:31,Bad behavior. And didn’t finish the ride until so late,-1
869,29/03/2023 22:11,bad behaviour,-1
883,30/03/2023 11:18,bad behaviour money taking a lot,-1
884,30/03/2023 12:07,bad behaviour,-1
886,30/03/2023 12:35,excellent behaviour but more money,-1
988,02/10/2021 23:06,Disrespectful driver style,-1
990,02/10/2021 23:31,"I believe that night city is pretty empty, but still I don’t appreciate risky behavior and speeding over 80 km per hour",-1
1041,05/10/2021 00:37,The driver was terrible,-1
1062,05/10/2021 15:25,Very bad behavior. High Temper,-1
1201,10/10/2021 12:23,Very bad,-1
1244,12/10/2021 14:46,my trup was very bad the driver didn't give mebmy remaining money afterbi paid him saying i wasted time in paying him i,-1
1279,14/10/2021 00:54,Worst,-1
1280,14/10/2021 00:57,The driver is not good and the handling is not respectful,-1
1289,14/10/2021 12:25,very bad behaviour,-1
1290,14/10/2021 14:05,He had a nonchalant behavior!,-1
1306,14/10/2021 22:46,i do not like behavior and also racist,-1
1312,15/10/2021 10:33,arrogant behaviour,-1
1348,16/10/2021 18:07,Bad behavior disrespectful,-1
1368,17/10/2021 12:05,unexpected behaviuor,-1
1378,17/10/2021 16:52,Driver behaviour is very weird,-1
1415,19/10/2021 09:33,very rude and disrespectful.  I never want to meet him again. This guy should not drive people with this behavior,-1
1444,20/10/2021 17:30,Not a good behaviour at all,-1
1468,21/10/2021 18:32,"He is a liar He lied I didn’t pay him and I paid him, very bad that’s bad",-1
1524,23/10/2021 15:49,His behaviour,-1
1544,24/10/2021 07:47,"Bad behaviour, very terrible",-1
1586,25/10/2021 17:35,Literally rude and disrespectful,-1
1596,26/10/2021 05:51,Conflict and judging behavior,-1
1608,26/10/2021 13:54,He is scream and rude behavior,-1
1631,27/10/2021 14:13,Bad communication with the driver. He was late for 6 minutes (with no detailed information on the time of arrival),-1
1638,27/10/2021 18:43,Very bad,-1
1669,29/10/2021 17:26,Very bad one,-1
1679,30/10/2021 07:57,The driver took 1hr + to get here which was supposed to be at most 20mins trip. Very bad experience,-1
1694,30/10/2021 15:28,not good but not bad,-1
1725,31/10/2021 19:52,he drives very badly,-1
1782,03/11/2021 07:34,He was so rude and  disrespectful he was troubling me for money he doesn’t have change to return me back vey bad man,-1
1791,03/11/2021 20:40,It is very baddd they don’t take or come to the exact house or address,-1
1836,06/11/2021 00:29,Rude behaviour… didn’t move the seat for the backside passengers to get in,-1
1838,06/11/2021 08:39,the drive is make call on driving wish is bad,-1
1850,06/11/2021 15:47,very bad behaviour,-1
1885,08/11/2021 00:46,Very bad driver.. a racist and bad behavior,-1
1929,09/11/2021 18:41,"The driver’ manner of driving is terrible, we had a feeling that we will meet another vehicle, the speed was high",-1
1946,10/11/2021 12:35,not good in behavior,-1
1976,11/11/2021 19:02,"driving recklessly , very rude driver, disrespectful to client",-1
1991,12/11/2021 16:24,Very bad,-1
2017,13/11/2021 16:10,Very bad,-1
2022,13/11/2021 18:34,Bad behavior,-1
2028,14/11/2021 06:11,"dirty behavior, very bad",-1
2043,14/11/2021 17:36,The most rude and dirty disrespectful driver ever. His driving almost killed us and others,-1
2048,14/11/2021 20:22,The driver didn’t call to give the pack and kept the idle time going up . Bad behavior,-1
2052,14/11/2021 23:50,He was unrespectufull to me,-1
2214,21/11/2021 19:54,Very bad,-1
2251,23/11/2021 13:25,driver left us on the middle of a highway and couldn't cross thr road very disrespectful and bad behaviour,-1
2253,23/11/2021 14:07,Guy was behaving rude and stole 10 uah saying it’s far why did he accept then,-1
2256,23/11/2021 16:03,Abusive behaviour,-1
2280,24/11/2021 16:56,Arrogant misbehaving not sympathetic,-1
2283,24/11/2021 18:32,His behavior is not good,-1
