index,custom_comment,sentiment,1 Pricing and Fairness,2 Driver professionalism,3 Driver behaviour,4 Customer Service,5 Application,6 Lost things,7 Vehicle Condition,8 Safety & reliability,9 General bad,10 Other
6018,They claimed my gift card didn't exist. Then said it had been used up. Then found it. Then charged my credit card anyway. Then refunded the charge. Then lost the balance of the gift card. Then said it didn't exist. Then stopped communicating. Caveat emptor. There is no customer service worth mentioning.,-1,1,0,0,1,1,0,0,0,0,0
6020,"On or about the middle of December I purchased a $50 gift card as an Xmas gift. It took Utaxi almost 3 weeks to send it to him. He did not get it by Xmas, but I overlooked it. He does not have a car so uses Utaxi often. I live very far from him and he did not know how to add the card to his app so had to wait till 1/22 for me to go visit him. Upon trying to put a code that is required in order to add funds to his account, I peeled off the code and the code was unreadable. After numerous phone call to Utaxi's customers service number which brings you through a 3 question on winning a trip to Florida, Bahamas etc. which was a total waste of my time the person tells me I need to purchase another card and then they will refund my money. I am so far already out $50 I will not give them another $50 of my money. I am very frustrated and out $50. Buyer beware just give a Visa card and don't purchase an Utaxi card. This is horrible.",-1,1,0,0,1,1,0,0,0,0,0
6021,"Today I request two rides one to work and the other home. Both fares were a lower price and once I confirmed the ride, my charge was almost double. This is like bait and switch. Not fair to the consumer. I made a complaint and the person that handled it looked at the wrong date, she said I was compensated, I was not. So I came here. If they are doing this to me they are doing it to a lot of other people. Thank you.",-1,1,0,0,0,0,0,0,0,0,0
6022,"Utaxi used to be the go to, now it's basically owned by third world. I paid for two rides and the idiot got me to destination 1 and cancelled and took my money basically. If you are in NJ say NOOO to the scam artist Yousaf in a Honda Accord license plate **. Another guy had the nerve to question me about my location and I was only 6 minutes away from my location.",-1,0,1,1,0,0,0,0,0,0,0
6023,"I am being charge for a fare with Utaxi that is not mine. They keep telling me that a payment method that I used is associated with another account, so therefore the fare that has not been paid is mine. Then when I asked them to do research, they sent me an email that said for me to log back in using my email address. When I did that, they completely removed my account and gave me the account that was associated with the fare that had not been paid. When I told them that this was not my account. They emailed back and said it was and that the fare was consistent with other fares on my account. I told them this is incorrect. The account that was mine, I had used mine as early as 12/14/2017. This account was had not been active since 3/25/17. They refuse to remove this account from under my name.",-1,1,0,0,1,1,0,0,0,0,0
6024,"Utaxi picked up my children in one neighborhood and randomly dropped them off in another neighborhood. The driver kicked them out of the car in a random neighborhood when his Utaxi software crashed stating that he would have no way to get paid for the ride (what happened to the safety of the children in the random neighborhood **). Zero excuse for this! We could have compensated the driver on his arrival. Who the ** drops off children in a random location??? Worst part of this ordeal? Utaxi double charged us 8.57 for this ride and we had to go pick up the children. Utaxi never refunded any of the money, so we're out 17.14 - thank goodness our kids were ok...",-1,1,1,0,0,0,0,0,0,0,0
6027,DO NOT GIVE THESE PEOPLE YOUR CREDIT CARD. I set up their app just so I would have it handy and had to give them my credit card to do so. Months later I got a charge from them even though I never used them. I called their customer service and got a recording saying the number was out of service. I called the number from my credit card charge and was told to leave a message on their web site.,-1,1,0,0,1,0,0,0,0,0,0
6028,"Utaxi failed me as a customer! I was scammed out of a cleaning fee when the driver submitted a fraudulent claim against me. Utaxi says they have measures in place to catch false and fraudulent claims. That turned out to be a big fat lie! They never ONCE researched the validity of the picture submitted. Instead, I was accused and told ""no response needed"" at every turn.",-1,1,0,0,1,0,0,0,0,0,0
6029,I have had multiple experiences with the driver canceling and since it was over 15-20 mins I WAS CHARGED A FEE. Seriously? The driver cancels and I have to pay a fee???? Then when I messaged Utaxi they gave me an Utaxi credit? I don't use Utaxi often enough for a credit. I paid with debit card and wanted a refund on my debit card. It's very irritating. When I contact customer service about it they apologize and do nothing. Worthless! I will stick with Be-taxi.,-1,1,0,0,1,0,0,0,0,0,0
6030,"I paid Utaxi in advance to pick me up at Jackson Memory Hospital on 1/16/2018 at 6:30 pm for a trip to the Airport 'MIA' for driver with broken English could not follow the GPS correctly to pick me up. 1 whole Hour waiting. I was charge 5 time by five different driver that never made it to their pick-up, I never seen so incompetence driver that couldn't find the Biggest Hospital in Miami that been around for 70 years in the same location. Utaxi, I want my money back on my credit card or I will sue you in court plus attorney fee.",-1,1,1,0,0,0,0,0,0,0,0
6032,"I called an Utaxi ride. I called in plenty of time to make my bus which was not scheduled to leave until 9:40 AM! Since the ride was initially accepted at 8:50 or so, I had plenty of time to make it to 1727 Bedford Ave in Brooklyn, NY. But, Jorge CANCELLED the trip unbeknownst to me! After he called me on my phone to tell me he was in front of FedEx, which by the way, shares a building with the hotel from which I called him! I was staying in the NU Hotel on Smith St around the corner, less than 100 feet from where I was in the lobby at 85 Smith St.",-1,0,1,0,0,0,0,0,0,0,0
6035,Yup. So Utaxi claimed that a 24 hour McDonald's was open. Ordered 30$ worth of food. They said after 30 minutes they couldn't find a driver and canceled my order. I called back and made sure Drivers were available. They said they were. I placed the same order again. $30. Half hour later turned out that McDonald's wasn't 24 hours and they canceled the order again. Found out that McDonald's doesn't open until 5. Ok fine. Waited until 5 and placed a new $30 order. After half an hour again they had no drivers and canceled my order. Waited until 6am when village inn was open. Called to make sure a driver was available. Ordered another $30 in food. Again. A driver was not available. I called again to complain.,-1,0,1,0,1,0,0,0,0,0,0
